artist_count,in_spotify_playlists,streams,in_apple_playlists,in_deezer_playlists,bpm,danceability,valence,energy,acousticness,instrumentalness,liveness,speechiness,kmeans_1,kmeans_2,kmeans_3,kmeans_4,kmeans_5,kmeans_6,kmeans_7,kmeans_8,kmeans_9,kmeans_10
3.0,6556.0,528544703.0,93.0,67.0,172.0,74.0,79.0,66.0,11.0,0.0,8.0,16.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,5.0
1.0,5728.0,865640097.0,85.0,179.0,90.0,75.0,19.0,46.0,21.0,4.0,34.0,8.0,0.0,1.0,2.0,1.0,0.0,2.0,2.0,4.0,6.0,2.0
1.0,461.0,211372494.0,10.0,17.0,138.0,74.0,65.0,67.0,46.0,0.0,36.0,4.0,0.0,1.0,1.0,0.0,2.0,1.0,5.0,6.0,1.0,6.0
2.0,4893.0,651732901.0,143.0,110.0,120.0,72.0,67.0,72.0,0.0,0.0,13.0,4.0,0.0,1.0,1.0,0.0,2.0,1.0,5.0,6.0,1.0,6.0
1.0,1801.0,608334048.0,77.0,74.0,125.0,70.0,65.0,74.0,1.0,0.0,34.0,4.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,5.0
4.0,12043.0,863756573.0,209.0,710.0,123.0,82.0,80.0,86.0,1.0,0.0,30.0,13.0,0.0,1.0,2.0,3.0,1.0,4.0,0.0,1.0,8.0,7.0
1.0,4731.0,797402345.0,141.0,78.0,81.0,79.0,44.0,54.0,41.0,0.0,13.0,24.0,0.0,1.0,2.0,3.0,1.0,4.0,0.0,1.0,8.0,0.0
8.0,1560.0,223319934.0,72.0,0.0,84.0,56.0,61.0,76.0,10.0,0.0,14.0,11.0,0.0,1.0,1.0,0.0,2.0,1.0,5.0,0.0,4.0,5.0
2.0,620.0,54937991.0,17.0,3.0,115.0,90.0,74.0,54.0,16.0,0.0,13.0,28.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,6.0,6.0
2.0,3270.0,226897599.0,89.0,65.0,125.0,69.0,70.0,89.0,4.0,0.0,49.0,3.0,0.0,1.0,1.0,0.0,2.0,1.0,5.0,6.0,1.0,6.0
2.0,580.0,258316038.0,24.0,93.0,122.0,80.0,62.0,69.0,28.0,0.0,13.0,7.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,5.0
2.0,3406.0,596152090.0,61.0,70.0,92.0,85.0,92.0,54.0,16.0,0.0,29.0,7.0,0.0,1.0,2.0,1.0,0.0,5.0,4.0,1.0,6.0,5.0
3.0,903.0,177129919.0,30.0,15.0,90.0,63.0,75.0,75.0,17.0,0.0,11.0,8.0,0.0,1.0,1.0,0.0,2.0,1.0,5.0,6.0,1.0,6.0
2.0,6809.0,716591492.0,151.0,175.0,94.0,84.0,90.0,70.0,9.0,0.0,14.0,8.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,5.0
1.0,590.0,246376690.0,4.0,20.0,130.0,51.0,50.0,76.0,30.0,0.0,10.0,7.0,0.0,0.0,0.0,2.0,4.0,3.0,2.0,4.0,0.0,2.0
1.0,3766.0,496311364.0,76.0,102.0,180.0,35.0,23.0,61.0,23.0,0.0,19.0,6.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,7.0,7.0
2.0,1430.0,146789379.0,46.0,34.0,134.0,53.0,31.0,31.0,92.0,0.0,28.0,3.0,0.0,1.0,2.0,1.0,0.0,5.0,4.0,0.0,6.0,6.0
1.0,4049.0,500340342.0,119.0,85.0,184.0,69.0,91.0,63.0,11.0,0.0,9.0,31.0,0.0,1.0,2.0,3.0,1.0,4.0,0.0,0.0,4.0,7.0
3.0,2096.0,107255472.0,34.0,30.0,147.0,47.0,50.0,80.0,10.0,0.0,32.0,38.0,0.0,1.0,1.0,0.0,2.0,1.0,4.0,6.0,6.0,6.0
2.0,1175.0,135079152.0,34.0,31.0,123.0,52.0,44.0,60.0,40.0,0.0,26.0,3.0,0.0,0.0,0.0,2.0,4.0,3.0,2.0,4.0,0.0,2.0
1.0,29499.0,822239726.0,124.0,587.0,123.0,91.0,49.0,61.0,3.0,0.0,17.0,22.0,0.0,1.0,2.0,1.0,0.0,5.0,4.0,0.0,4.0,5.0
1.0,2711.0,343197054.0,105.0,51.0,160.0,61.0,65.0,64.0,1.0,0.0,12.0,4.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,5.0
1.0,4310.0,240769997.0,13.0,113.0,115.0,60.0,37.0,71.0,8.0,0.0,48.0,4.0,0.0,1.0,2.0,1.0,3.0,5.0,4.0,5.0,5.0,1.0
2.0,5342.0,426204830.0,33.0,7.0,141.0,37.0,17.0,67.0,2.0,0.0,34.0,9.0,0.0,1.0,2.0,1.0,0.0,5.0,4.0,0.0,6.0,6.0
1.0,2393.0,421135627.0,22.0,65.0,160.0,31.0,30.0,88.0,7.0,0.0,8.0,8.0,0.0,0.0,0.0,2.0,4.0,3.0,2.0,4.0,0.0,2.0
1.0,3444.0,554875730.0,24.0,102.0,145.0,57.0,23.0,66.0,4.0,6.0,15.0,4.0,0.0,1.0,2.0,1.0,3.0,5.0,4.0,5.0,6.0,1.0
1.0,5443.0,467727006.0,45.0,80.0,89.0,46.0,43.0,43.0,23.0,8.0,8.0,22.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,5.0
3.0,272.0,327498031.0,7.0,2.0,95.0,84.0,49.0,72.0,8.0,0.0,15.0,8.0,0.0,1.0,1.0,0.0,2.0,5.0,4.0,0.0,6.0,6.0
1.0,975.0,185408548.0,11.0,10.0,160.0,60.0,47.0,62.0,3.0,0.0,38.0,4.0,0.0,0.0,0.0,2.0,4.0,3.0,2.0,4.0,0.0,2.0
7.0,1034.0,245400167.0,19.0,12.0,174.0,67.0,74.0,75.0,44.0,0.0,7.0,30.0,0.0,1.0,2.0,1.0,0.0,5.0,4.0,0.0,4.0,5.0
2.0,3541.0,252871192.0,57.0,50.0,172.0,31.0,4.0,86.0,1.0,0.0,28.0,17.0,0.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,8.0,0.0
1.0,1492.0,231996128.0,44.0,91.0,80.0,76.0,92.0,62.0,6.0,0.0,8.0,13.0,0.0,1.0,2.0,3.0,1.0,4.0,0.0,0.0,7.0,7.0
2.0,6955.0,1180896317.0,65.0,398.0,166.0,81.0,83.0,75.0,14.0,0.0,29.0,34.0,0.0,1.0,1.0,0.0,2.0,1.0,5.0,6.0,6.0,6.0
1.0,2742.0,498960285.0,5.0,62.0,120.0,67.0,8.0,54.0,27.0,0.0,8.0,4.0,0.0,1.0,2.0,1.0,3.0,2.0,1.0,5.0,2.0,1.0
1.0,4214.0,685071800.0,21.0,40.0,92.0,86.0,89.0,79.0,17.0,0.0,11.0,6.0,0.0,1.0,2.0,3.0,1.0,4.0,0.0,1.0,8.0,9.0
1.0,2026.0,258714692.0,47.0,42.0,85.0,74.0,61.0,52.0,30.0,0.0,26.0,9.0,0.0,0.0,1.0,0.0,2.0,0.0,5.0,2.0,1.0,3.0
2.0,352.0,143139338.0,10.0,39.0,154.0,79.0,86.0,52.0,66.0,0.0,9.0,7.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,5.0
2.0,1517.0,209768491.0,42.0,15.0,92.0,73.0,37.0,74.0,28.0,0.0,14.0,6.0,0.0,1.0,2.0,1.0,0.0,5.0,4.0,0.0,6.0,5.0
2.0,847.0,64714573.0,25.0,14.0,140.0,89.0,75.0,70.0,6.0,0.0,13.0,5.0,0.0,1.0,2.0,3.0,1.0,4.0,0.0,0.0,8.0,0.0
1.0,910.0,50746620.0,20.0,24.0,89.0,65.0,60.0,60.0,11.0,0.0,10.0,40.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,5.0
1.0,601.0,154119539.0,28.0,64.0,135.0,89.0,89.0,86.0,16.0,0.0,8.0,5.0,0.0,0.0,0.0,2.0,4.0,5.0,2.0,4.0,0.0,2.0
1.0,1800.0,181328253.0,43.0,46.0,140.0,51.0,66.0,53.0,60.0,0.0,11.0,18.0,0.0,1.0,2.0,3.0,1.0,4.0,0.0,5.0,8.0,7.0
1.0,1930.0,370068639.0,3.0,28.0,82.0,47.0,44.0,76.0,8.0,91.0,9.0,3.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,9.0
1.0,6332.0,563902868.0,47.0,266.0,88.0,31.0,31.0,63.0,47.0,27.0,21.0,12.0,0.0,1.0,2.0,1.0,0.0,5.0,4.0,0.0,6.0,7.0
1.0,509.0,317622165.0,8.0,6.0,139.0,44.0,18.0,38.0,70.0,0.0,12.0,4.0,0.0,0.0,0.0,2.0,4.0,3.0,2.0,4.0,0.0,2.0
2.0,971.0,291709698.0,35.0,93.0,124.0,73.0,68.0,83.0,55.0,0.0,90.0,7.0,0.0,1.0,2.0,3.0,1.0,4.0,0.0,1.0,8.0,0.0
1.0,2578.0,203680270.0,8.0,66.0,80.0,39.0,45.0,55.0,73.0,0.0,9.0,21.0,0.0,1.0,2.0,3.0,1.0,4.0,0.0,1.0,8.0,0.0
2.0,1064.0,81350745.0,42.0,26.0,120.0,84.0,54.0,51.0,47.0,0.0,12.0,40.0,0.0,1.0,1.0,0.0,0.0,5.0,4.0,6.0,6.0,6.0
1.0,3618.0,282883169.0,21.0,138.0,80.0,56.0,19.0,46.0,92.0,72.0,11.0,3.0,0.0,1.0,2.0,3.0,1.0,4.0,0.0,0.0,8.0,0.0
2.0,1040.0,64787943.0,8.0,29.0,117.0,92.0,62.0,86.0,11.0,0.0,24.0,24.0,0.0,1.0,2.0,3.0,1.0,4.0,0.0,0.0,8.0,0.0
2.0,4708.0,461437791.0,13.0,55.0,140.0,62.0,46.0,73.0,10.0,0.0,67.0,11.0,0.0,1.0,2.0,3.0,1.0,4.0,0.0,6.0,6.0,6.0
1.0,13454.0,1439191367.0,246.0,519.0,99.0,68.0,57.0,77.0,2.0,0.0,10.0,5.0,0.0,1.0,2.0,3.0,1.0,4.0,0.0,0.0,8.0,0.0
2.0,4890.0,759208783.0,52.0,100.0,93.0,74.0,59.0,87.0,3.0,0.0,8.0,5.0,0.0,1.0,2.0,1.0,0.0,2.0,4.0,1.0,6.0,6.0
2.0,3501.0,299634472.0,69.0,51.0,124.0,81.0,68.0,63.0,17.0,0.0,10.0,22.0,0.0,1.0,2.0,3.0,1.0,4.0,0.0,0.0,7.0,7.0
2.0,6111.0,756907987.0,185.0,492.0,95.0,76.0,96.0,70.0,18.0,0.0,33.0,4.0,0.0,1.0,1.0,0.0,2.0,1.0,5.0,6.0,1.0,6.0
1.0,5415.0,682475162.0,46.0,53.0,96.0,87.0,82.0,53.0,10.0,0.0,5.0,8.0,0.0,1.0,2.0,3.0,1.0,4.0,0.0,1.0,8.0,0.0
1.0,4673.0,546191065.0,123.0,180.0,92.0,81.0,40.0,73.0,15.0,0.0,9.0,8.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,6.0,5.0
1.0,1856.0,229473310.0,29.0,31.0,124.0,95.0,36.0,37.0,35.0,0.0,10.0,28.0,0.0,1.0,2.0,3.0,1.0,4.0,0.0,0.0,8.0,0.0
1.0,200.0,202677468.0,12.0,0.0,72.0,64.0,76.0,44.0,70.0,9.0,12.0,4.0,0.0,1.0,2.0,3.0,1.0,4.0,0.0,0.0,8.0,0.0
1.0,1888.0,121913181.0,26.0,58.0,71.0,28.0,26.0,20.0,19.0,0.0,30.0,3.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,5.0
2.0,911.0,208166039.0,45.0,99.0,135.0,78.0,55.0,57.0,4.0,0.0,10.0,8.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,6.0,5.0
1.0,2954.0,527033089.0,18.0,0.0,95.0,81.0,56.0,70.0,4.0,0.0,5.0,24.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,6.0,8.0,0.0
2.0,461.0,94616487.0,7.0,13.0,71.0,59.0,70.0,74.0,56.0,0.0,11.0,40.0,0.0,1.0,2.0,1.0,3.0,2.0,1.0,5.0,2.0,5.0
1.0,2844.0,394030335.0,29.0,35.0,180.0,80.0,71.0,68.0,6.0,0.0,10.0,37.0,0.0,1.0,2.0,3.0,1.0,4.0,0.0,0.0,8.0,0.0
1.0,2939.0,193443895.0,42.0,24.0,150.0,65.0,11.0,58.0,0.0,0.0,12.0,9.0,0.0,1.0,1.0,0.0,2.0,1.0,5.0,6.0,1.0,3.0
1.0,695.0,299648208.0,16.0,13.0,189.0,55.0,86.0,44.0,40.0,0.0,7.0,4.0,0.0,1.0,2.0,3.0,0.0,4.0,0.0,1.0,6.0,7.0
1.0,328.0,182978249.0,10.0,7.0,85.0,72.0,55.0,64.0,49.0,0.0,7.0,4.0,0.0,1.0,2.0,1.0,3.0,2.0,1.0,5.0,5.0,1.0
1.0,866.0,319757142.0,27.0,32.0,140.0,59.0,73.0,45.0,44.0,0.0,34.0,3.0,0.0,1.0,2.0,3.0,1.0,4.0,0.0,0.0,8.0,0.0
2.0,1550.0,109091573.0,0.0,14.0,81.0,77.0,68.0,70.0,6.0,0.0,17.0,20.0,0.0,0.0,0.0,2.0,4.0,0.0,2.0,2.0,7.0,2.0
2.0,1729.0,153240879.0,26.0,19.0,104.0,80.0,24.0,65.0,2.0,0.0,9.0,4.0,0.0,1.0,2.0,1.0,0.0,5.0,4.0,0.0,4.0,5.0
1.0,2005.0,346127840.0,16.0,43.0,129.0,42.0,33.0,44.0,62.0,0.0,8.0,6.0,0.0,1.0,2.0,1.0,3.0,2.0,1.0,5.0,5.0,1.0
1.0,1188.0,312622938.0,13.0,15.0,94.0,76.0,81.0,80.0,20.0,0.0,25.0,4.0,0.0,1.0,2.0,1.0,0.0,5.0,4.0,0.0,4.0,5.0
1.0,3659.0,1200808494.0,11.0,267.0,146.0,59.0,23.0,46.0,66.0,0.0,15.0,6.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,5.0
1.0,9833.0,797196073.0,233.0,531.0,103.0,69.0,90.0,88.0,5.0,0.0,29.0,8.0,0.0,1.0,1.0,0.0,2.0,1.0,5.0,6.0,1.0,6.0
1.0,3257.0,665765558.0,10.0,70.0,164.0,70.0,71.0,58.0,24.0,0.0,7.0,13.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,5.0
1.0,1473.0,263779030.0,2.0,12.0,138.0,69.0,35.0,57.0,12.0,0.0,10.0,9.0,0.0,1.0,2.0,1.0,0.0,2.0,4.0,1.0,6.0,5.0
1.0,2226.0,339473453.0,36.0,11.0,126.0,67.0,37.0,46.0,13.0,0.0,10.0,39.0,0.0,1.0,1.0,0.0,2.0,5.0,4.0,6.0,6.0,6.0
1.0,290.0,135444283.0,9.0,10.0,200.0,39.0,28.0,77.0,4.0,0.0,6.0,29.0,0.0,1.0,2.0,3.0,1.0,4.0,0.0,0.0,8.0,7.0
2.0,2605.0,236872197.0,15.0,50.0,98.0,68.0,33.0,43.0,38.0,0.0,36.0,14.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,6.0,5.0
1.0,8737.0,694525298.0,163.0,137.0,107.0,91.0,32.0,56.0,3.0,0.0,11.0,10.0,0.0,1.0,2.0,1.0,0.0,5.0,4.0,1.0,6.0,5.0
1.0,1105.0,240661097.0,32.0,19.0,174.0,58.0,56.0,83.0,5.0,0.0,7.0,4.0,0.0,1.0,1.0,0.0,2.0,1.0,5.0,6.0,1.0,6.0
1.0,2499.0,421365166.0,68.0,43.0,92.0,45.0,27.0,67.0,32.0,0.0,13.0,14.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,5.0
2.0,2697.0,349746291.0,55.0,32.0,90.0,81.0,59.0,83.0,9.0,0.0,11.0,5.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,6.0,8.0,0.0
1.0,2092.0,255120451.0,75.0,44.0,147.0,60.0,58.0,69.0,2.0,0.0,58.0,4.0,0.0,1.0,2.0,3.0,1.0,4.0,0.0,0.0,7.0,7.0
1.0,1185.0,190981339.0,21.0,31.0,143.0,68.0,41.0,55.0,16.0,0.0,10.0,12.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,4.0,2.0,2.0
1.0,11985.0,924193303.0,79.0,250.0,101.0,76.0,63.0,71.0,3.0,0.0,10.0,3.0,0.0,1.0,2.0,3.0,1.0,4.0,0.0,6.0,8.0,0.0
1.0,753.0,305771063.0,28.0,13.0,118.0,70.0,54.0,71.0,0.0,0.0,33.0,4.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,5.0
3.0,2995.0,273005485.0,49.0,30.0,98.0,83.0,63.0,74.0,14.0,0.0,16.0,6.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,6.0,5.0
1.0,225.0,89566512.0,11.0,7.0,138.0,72.0,22.0,46.0,24.0,0.0,9.0,6.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,5.0
1.0,9243.0,677389855.0,155.0,577.0,114.0,59.0,30.0,62.0,1.0,0.0,8.0,4.0,0.0,1.0,2.0,1.0,0.0,2.0,4.0,1.0,6.0,5.0
2.0,918.0,75476209.0,24.0,52.0,180.0,63.0,45.0,64.0,34.0,0.0,9.0,8.0,0.0,1.0,2.0,1.0,0.0,5.0,4.0,0.0,4.0,5.0
1.0,1959.0,408843328.0,52.0,32.0,145.0,56.0,41.0,57.0,1.0,0.0,13.0,3.0,0.0,1.0,2.0,1.0,0.0,5.0,4.0,0.0,6.0,6.0
3.0,540.0,187772591.0,26.0,39.0,115.0,78.0,63.0,64.0,1.0,0.0,7.0,4.0,0.0,1.0,1.0,0.0,2.0,1.0,5.0,6.0,1.0,6.0
3.0,859.0,178512385.0,14.0,11.0,82.0,79.0,48.0,84.0,13.0,0.0,21.0,23.0,0.0,0.0,0.0,2.0,4.0,3.0,3.0,3.0,3.0,8.0
1.0,1116.0,101780047.0,31.0,15.0,166.0,70.0,22.0,61.0,2.0,0.0,10.0,34.0,0.0,1.0,2.0,3.0,1.0,4.0,0.0,1.0,8.0,0.0
3.0,273.0,118381354.0,12.0,4.0,92.0,86.0,91.0,79.0,29.0,0.0,60.0,16.0,0.0,1.0,1.0,0.0,2.0,1.0,5.0,6.0,1.0,6.0
1.0,686.0,146363130.0,11.0,12.0,108.0,71.0,55.0,44.0,74.0,0.0,11.0,6.0,0.0,1.0,1.0,0.0,2.0,1.0,4.0,6.0,4.0,6.0
1.0,226.0,126443991.0,5.0,4.0,84.0,71.0,63.0,45.0,45.0,0.0,11.0,3.0,0.0,1.0,1.0,0.0,2.0,5.0,4.0,0.0,4.0,6.0
1.0,1264.0,157990698.0,20.0,52.0,95.0,69.0,90.0,91.0,6.0,0.0,35.0,4.0,0.0,1.0,1.0,3.0,1.0,4.0,0.0,6.0,8.0,0.0
4.0,870.0,176290831.0,32.0,49.0,135.0,93.0,77.0,45.0,25.0,0.0,13.0,27.0,0.0,1.0,2.0,1.0,3.0,5.0,1.0,0.0,4.0,1.0
1.0,7556.0,1023187129.0,124.0,254.0,110.0,57.0,6.0,27.0,84.0,0.0,9.0,3.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,5.0
2.0,1370.0,106933107.0,46.0,60.0,88.0,89.0,59.0,64.0,5.0,0.0,19.0,7.0,0.0,1.0,2.0,1.0,0.0,5.0,4.0,4.0,6.0,5.0
1.0,315.0,139193812.0,27.0,31.0,119.0,87.0,28.0,50.0,12.0,0.0,10.0,10.0,0.0,1.0,1.0,0.0,2.0,1.0,5.0,6.0,1.0,3.0
1.0,651.0,212234990.0,6.0,20.0,120.0,58.0,71.0,80.0,15.0,0.0,7.0,41.0,0.0,1.0,1.0,0.0,2.0,1.0,4.0,6.0,6.0,6.0
2.0,625.0,197643795.0,10.0,13.0,98.0,78.0,83.0,75.0,41.0,0.0,27.0,8.0,0.0,1.0,2.0,3.0,1.0,4.0,0.0,0.0,7.0,7.0
1.0,8429.0,807015863.0,85.0,200.0,140.0,45.0,25.0,84.0,21.0,0.0,13.0,6.0,0.0,1.0,2.0,1.0,0.0,2.0,4.0,1.0,6.0,9.0
1.0,3436.0,499710590.0,32.0,46.0,124.0,86.0,62.0,49.0,51.0,0.0,35.0,21.0,0.0,1.0,2.0,1.0,0.0,5.0,1.0,0.0,4.0,5.0
6.0,918.0,120847157.0,34.0,30.0,105.0,91.0,73.0,72.0,13.0,0.0,9.0,15.0,0.0,1.0,1.0,0.0,2.0,1.0,5.0,6.0,1.0,6.0
1.0,181.0,53909146.0,16.0,7.0,118.0,68.0,24.0,58.0,44.0,0.0,6.0,3.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,9.0
1.0,5542.0,301242089.0,52.0,65.0,140.0,81.0,39.0,66.0,38.0,0.0,12.0,14.0,0.0,0.0,0.0,2.0,4.0,3.0,2.0,4.0,0.0,2.0
1.0,9021.0,723894473.0,242.0,272.0,109.0,84.0,72.0,74.0,10.0,0.0,34.0,7.0,0.0,1.0,2.0,1.0,3.0,5.0,1.0,5.0,5.0,1.0
3.0,4627.0,237351106.0,38.0,32.0,101.0,78.0,40.0,74.0,36.0,0.0,17.0,27.0,0.0,1.0,1.0,0.0,2.0,1.0,5.0,6.0,1.0,6.0
1.0,2229.0,461558540.0,27.0,24.0,78.0,56.0,61.0,90.0,36.0,0.0,18.0,31.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,4.0,5.0
1.0,1112.0,417230415.0,7.0,13.0,93.0,79.0,22.0,55.0,31.0,0.0,12.0,5.0,0.0,1.0,2.0,1.0,0.0,5.0,4.0,0.0,6.0,6.0
1.0,2575.0,156898322.0,4.0,12.0,87.0,52.0,32.0,83.0,24.0,0.0,17.0,43.0,0.0,1.0,2.0,1.0,0.0,2.0,2.0,4.0,0.0,2.0
2.0,3107.0,127309180.0,4.0,22.0,153.0,55.0,50.0,78.0,19.0,0.0,11.0,35.0,0.0,1.0,2.0,3.0,1.0,4.0,0.0,0.0,7.0,7.0
1.0,1179.0,313113297.0,7.0,11.0,142.0,87.0,93.0,59.0,28.0,0.0,17.0,5.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,5.0
1.0,3486.0,173702135.0,20.0,33.0,96.0,85.0,41.0,43.0,39.0,0.0,12.0,21.0,0.0,1.0,2.0,3.0,1.0,4.0,0.0,1.0,8.0,0.0
2.0,2942.0,271666301.0,42.0,43.0,125.0,50.0,39.0,78.0,4.0,0.0,11.0,33.0,0.0,0.0,0.0,1.0,3.0,5.0,2.0,4.0,0.0,2.0
1.0,1443.0,305650299.0,9.0,22.0,85.0,71.0,43.0,65.0,23.0,0.0,9.0,5.0,0.0,1.0,1.0,1.0,3.0,5.0,4.0,5.0,4.0,1.0
2.0,3028.0,123216717.0,22.0,23.0,140.0,92.0,78.0,57.0,46.0,0.0,14.0,9.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,5.0
2.0,1796.0,479655659.0,8.0,18.0,196.0,66.0,58.0,79.0,23.0,0.0,22.0,20.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,5.0
1.0,2729.0,126191104.0,3.0,13.0,134.0,78.0,51.0,43.0,69.0,0.0,14.0,9.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,5.0
2.0,1195.0,344055883.0,8.0,13.0,103.0,80.0,45.0,62.0,76.0,0.0,10.0,38.0,0.0,1.0,1.0,0.0,2.0,5.0,4.0,0.0,6.0,6.0
1.0,892.0,338422004.0,10.0,11.0,130.0,82.0,50.0,67.0,12.0,0.0,13.0,5.0,0.0,1.0,2.0,1.0,0.0,5.0,2.0,4.0,0.0,2.0
2.0,1635.0,68895644.0,4.0,6.0,108.0,65.0,52.0,69.0,31.0,0.0,8.0,36.0,0.0,0.0,1.0,0.0,2.0,0.0,5.0,2.0,1.0,3.0
3.0,2291.0,86176890.0,9.0,8.0,123.0,61.0,66.0,71.0,53.0,0.0,32.0,46.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,5.0
1.0,1029.0,403231558.0,5.0,9.0,152.0,84.0,74.0,69.0,21.0,0.0,18.0,6.0,0.0,1.0,1.0,0.0,2.0,1.0,5.0,6.0,1.0,3.0
2.0,1681.0,319546754.0,10.0,13.0,108.0,78.0,55.0,60.0,59.0,0.0,7.0,4.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,6.0,5.0
1.0,1480.0,61739839.0,1.0,5.0,72.0,56.0,56.0,47.0,76.0,0.0,8.0,36.0,0.0,1.0,1.0,0.0,2.0,1.0,5.0,6.0,1.0,6.0
1.0,829.0,283359161.0,4.0,10.0,121.0,86.0,67.0,65.0,42.0,0.0,35.0,7.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,5.0
3.0,2308.0,76831876.0,7.0,7.0,138.0,57.0,71.0,82.0,19.0,0.0,15.0,29.0,0.0,0.0,0.0,2.0,4.0,5.0,6.0,7.0,0.0,4.0
1.0,1004.0,283332261.0,8.0,9.0,188.0,50.0,41.0,50.0,69.0,0.0,12.0,6.0,0.0,0.0,0.0,2.0,4.0,3.0,2.0,4.0,0.0,2.0
2.0,1367.0,307752576.0,48.0,34.0,110.0,80.0,26.0,85.0,23.0,0.0,11.0,21.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,9.0
1.0,1112.0,279737940.0,7.0,12.0,105.0,81.0,77.0,79.0,19.0,0.0,47.0,8.0,0.0,1.0,1.0,0.0,2.0,5.0,4.0,0.0,4.0,6.0
1.0,1209.0,212351890.0,9.0,14.0,118.0,63.0,60.0,70.0,5.0,0.0,9.0,31.0,0.0,1.0,2.0,1.0,3.0,2.0,1.0,5.0,2.0,1.0
2.0,9539.0,1304313953.0,162.0,355.0,176.0,61.0,24.0,62.0,60.0,0.0,24.0,31.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,5.0
1.0,1992.0,150500965.0,35.0,3.0,158.0,83.0,41.0,65.0,0.0,10.0,11.0,8.0,0.0,1.0,2.0,1.0,0.0,2.0,4.0,1.0,6.0,5.0
1.0,897.0,246127838.0,6.0,8.0,115.0,85.0,72.0,58.0,9.0,0.0,49.0,12.0,0.0,1.0,2.0,1.0,3.0,5.0,4.0,5.0,5.0,1.0
1.0,2948.0,582863434.0,10.0,150.0,110.0,51.0,48.0,82.0,0.0,0.0,5.0,3.0,0.0,1.0,2.0,1.0,0.0,5.0,4.0,1.0,6.0,5.0
2.0,1860.0,58687425.0,1.0,3.0,174.0,73.0,26.0,54.0,30.0,0.0,34.0,32.0,0.0,1.0,2.0,1.0,0.0,2.0,2.0,4.0,6.0,2.0
2.0,802.0,212109195.0,16.0,23.0,130.0,91.0,91.0,96.0,3.0,0.0,3.0,9.0,0.0,1.0,2.0,1.0,3.0,5.0,4.0,5.0,5.0,1.0
1.0,2224.0,382199619.0,48.0,87.0,78.0,36.0,30.0,54.0,34.0,0.0,14.0,5.0,0.0,1.0,2.0,1.0,0.0,5.0,4.0,0.0,6.0,7.0
1.0,1103.0,41210087.0,0.0,0.0,104.0,44.0,74.0,42.0,88.0,0.0,9.0,9.0,0.0,1.0,2.0,3.0,1.0,4.0,0.0,1.0,7.0,7.0
1.0,2265.0,231657891.0,93.0,173.0,121.0,64.0,80.0,88.0,0.0,0.0,12.0,6.0,0.0,1.0,2.0,3.0,1.0,4.0,0.0,1.0,8.0,7.0
1.0,555.0,53729194.0,10.0,4.0,105.0,83.0,32.0,82.0,14.0,0.0,12.0,4.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,5.0
